step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
2932,0.51,0.3032,+0.2631,-5.8903,6.1935,31.4503,-186.3153,7168.6455,7168.6455
2933,0.52,-0.3309,-0.0832,-5.8892,5.5584,156.0146,-184.4033,7008.9692,7008.9692
2934,0.52,0.6131,+0.1528,-5.8800,6.4931,65.6380,-187.4207,7244.4619,7244.4619
2935,0.51,-0.0245,-0.4967,-5.8704,5.8459,6.5777,-188.8386,7327.5977,7327.5977
2936,0.51,0.0513,-0.0718,-5.8607,5.9119,20.4776,-187.2945,7194.5537,7194.5537
2937,0.52,0.1661,-0.2149,-5.8598,6.0258,47.9552,-189.9990,7402.3818,7402.3818
2938,0.53,-0.0276,-0.2371,-5.8764,5.8488,35.8847,-187.0052,7165.5732,7165.5732
2939,0.51,0.1898,+0.3514,-5.8648,6.0546,28.3901,-187.3280,7161.0854,7161.0854
2940,0.52,0.7004,+0.1840,-5.8562,6.5566,124.8759,-187.0892,7180.7832,7180.7832
2941,0.54,0.1083,-0.1944,-5.8474,5.9557,22.2628,-189.4272,7335.0615,7335.0615
2942,0.51,0.7147,-0.2532,-5.8346,6.5492,252.6890,-189.8586,7434.0312,7434.0312
2943,0.52,-0.6596,-0.3419,-5.8386,5.1790,104.8358,-187.6649,7204.0615,7204.0615
2944,0.53,0.4594,+0.3743,-5.8189,6.2783,120.5387,-188.9361,7321.2617,7321.2617
2945,0.53,0.3069,+0.9588,-5.8299,6.1368,71.8581,-189.4581,7354.4072,7354.4072
2946,0.53,0.0450,-0.4619,-5.8335,5.8785,248.9902,-189.2643,7316.4907,7316.4907
2947,0.50,0.1585,+0.2598,-5.8676,6.0262,21.7947,-184.5305,6972.0840,6972.0840
2948,0.51,0.3022,+0.1434,-5.8716,6.1738,77.3193,-186.6952,7134.3193,7134.3193
2949,0.53,0.0870,+0.0457,-5.8614,5.9484,49.9551,-186.7123,7133.2573,7133.2573
2950,0.52,0.4017,+0.0294,-5.8585,6.2602,174.8486,-186.9292,7152.7617,7152.7617
2951,0.53,-0.0781,-1.1173,-5.8507,5.7726,26.2170,-185.8028,7062.2500,7062.2500
2952,0.54,0.1960,-0.2091,-5.8564,6.0524,45.4254,-185.7431,7053.0312,7053.0312
2953,0.52,0.4155,-0.0079,-5.8716,6.2871,44.2011,-184.8430,6994.2935,6994.2935
2954,0.52,0.2208,-0.0323,-5.8659,6.0868,41.6850,-188.2518,7290.3545,7290.3545
2955,0.53,0.0297,-0.0704,-5.8456,5.8752,33.0092,-187.3155,7192.8911,7192.8911
2956,0.53,0.3128,-0.0916,-5.8431,6.1559,32.6216,-186.7420,7157.5532,7157.5532
2957,0.53,0.0627,+0.0719,-5.8351,5.8977,41.5030,-188.1967,7279.6782,7279.6782
2958,0.52,0.0656,+0.1487,-5.8312,5.8968,39.9507,-186.5249,7156.8809,7156.8809
2959,0.51,0.1288,-0.2152,-5.8275,5.9563,44.8337,-190.3755,7405.6045,7405.6045
2960,0.53,-0.2033,-0.0531,-5.8294,5.6261,39.0641,-187.4715,7180.2158,7180.2158
2961,0.51,0.2445,-0.0958,-5.8150,6.0595,39.5216,-187.5008,7197.8486,7197.8486
2962,0.53,-0.2415,-0.1689,-5.8263,5.5849,33.7314,-187.7043,7173.0303,7173.0303
2963,0.53,0.6202,-0.1214,-5.8323,6.4525,248.4654,-187.0808,7211.3804,7211.3804
2964,0.51,0.1936,-0.2521,-5.8524,6.0461,40.4014,-186.8816,7114.9399,7114.9399
2965,0.51,0.1220,+0.0135,-5.8525,5.9745,41.4111,-182.6182,6786.4395,6786.4395
2966,0.51,0.2664,+0.0434,-5.8692,6.1355,43.9125,-184.5379,6950.5601,6950.5601
2967,0.52,0.1287,+0.0945,-5.8791,6.0078,25.8743,-186.2758,7074.4590,7074.4590
2968,0.51,0.1446,-0.1838,-5.8834,6.0280,25.3215,-185.6612,7014.2681,7014.2681
2969,0.54,-0.2469,+0.1532,-5.8617,5.6148,32.4193,-186.1948,7071.5552,7071.5552
2970,0.51,0.3315,-0.1994,-5.8429,6.1744,64.2998,-188.1745,7239.5508,7239.5508
2971,0.52,-0.2217,+0.0303,-5.8567,5.6350,36.3318,-186.2431,7068.3638,7068.3638
2972,0.52,0.4290,+0.0291,-5.8743,6.3033,44.4501,-183.4617,6883.0898,6883.0898
2973,0.53,0.1350,-0.0556,-5.8737,6.0088,32.1525,-185.4347,7021.0015,7021.0015
2974,0.52,-0.5367,-0.4147,-5.8726,5.3359,18.1571,-187.7949,7137.1445,7137.1445
2975,0.51,-0.0559,+0.3331,-5.8585,5.8026,12.7978,-187.3355,7163.6230,7163.6230
2976,0.53,0.0104,-0.1155,-5.8376,5.8480,33.0393,-191.8492,7522.6885,7522.6885
2977,0.52,0.0984,-0.1824,-5.8743,5.9727,31.7633,-184.9066,6964.6309,6964.6309
2978,0.51,0.2578,+0.1454,-5.8700,6.1278,35.5059,-184.6625,6953.6797,6953.6797
2979,0.52,0.2183,+0.1660,-5.8393,6.0576,33.8613,-187.1504,7132.2930,7132.2930
2980,0.52,0.6722,-0.1474,-5.8612,6.5334,38.9114,-188.5779,7253.9297,7253.9297
2981,0.52,0.0264,+0.3536,-5.8394,5.8658,43.1465,-189.0232,7244.4014,7244.4014
2982,0.54,0.3218,+0.1873,-5.8257,6.1475,57.7384,-188.9583,7243.8037,7243.8037
2983,0.51,-0.0905,+0.2706,-5.8486,5.7581,18.3678,-187.1769,7097.9688,7097.9688
2984,0.51,-0.3147,+0.1679,-5.8760,5.5613,14.1775,-186.0279,7004.6001,7004.6001
2985,0.52,-0.2256,-0.0209,-5.8743,5.6488,29.9554,-186.8304,7093.9858,7093.9858
2986,0.53,0.3556,-0.4023,-5.8987,6.2543,41.7347,-187.9413,7248.9219,7248.9219
2987,0.54,0.2165,-0.2017,-5.8753,6.0918,34.4141,-190.3149,7388.8564,7388.8564
2988,0.52,-0.0594,+0.2702,-5.8666,5.8072,17.9754,-186.1653,7058.9204,7058.9204
2989,0.51,-0.0148,+0.1927,-5.8706,5.8558,36.6979,-188.5225,7218.5352,7218.5352
2990,0.52,-0.0004,+0.2198,-5.8450,5.8447,39.1903,-187.9023,7170.5874,7170.5874
2991,0.53,0.2175,-0.0169,-5.8613,6.0788,34.6872,-185.1510,6989.4814,6989.4814
2992,0.53,0.1502,+0.1613,-5.8833,6.0334,36.5683,-186.6386,7097.9194,7097.9194
2993,0.52,-0.1744,-0.1586,-5.8859,5.7115,22.9506,-186.3068,7059.4814,7059.4814
2994,0.52,-0.1089,-0.0300,-5.8964,5.7875,36.9753,-184.1035,6897.9629,6897.9629
2995,0.54,0.2237,+0.0186,-5.8850,6.1088,34.0831,-182.9825,6820.0254,6820.0254
2996,0.53,0.0013,+0.1125,-5.8341,5.8354,17.2568,-184.8693,6918.1396,6918.1396
2997,0.53,-0.1428,-0.0834,-5.8612,5.7183,25.0483,-187.0686,7078.3140,7078.3140
2998,0.52,-0.1658,-0.9772,-5.8762,5.7104,25.9204,-186.0341,7027.6792,7027.6792
2999,0.52,-0.5359,+0.0006,-5.8539,5.3180,6.4402,-186.9131,7069.3438,7069.3438
3000,0.52,0.5689,+0.0609,-5.8495,6.4184,76.4643,-186.1375,7059.0723,7059.0723
3001,0.54,0.4046,+0.2593,-5.8366,6.2411,67.9282,-186.8881,7117.9043,7117.9043
3002,0.53,0.2088,-0.1090,-5.8424,6.0512,36.2411,-188.2995,7218.9658,7218.9658
3003,0.53,-0.2356,-0.0948,-5.8488,5.6133,45.4602,-185.5186,7010.0527,7010.0527
3004,0.54,-0.0201,+0.2138,-5.8496,5.8295,59.5118,-184.2944,6907.5234,6907.5234
3005,0.51,0.0800,-0.1471,-5.8400,5.9200,33.0282,-186.1346,7044.3438,7044.3438
3006,0.53,0.1361,-0.1963,-5.8582,5.9944,38.8526,-186.2130,7048.7505,7048.7505
3007,0.54,0.0915,-0.1235,-5.8567,5.9482,28.1578,-188.3280,7260.5522,7260.5522
3008,0.53,-0.0512,-0.2217,-5.8658,5.8146,41.3242,-184.7879,6935.8867,6935.8867
3009,0.54,-0.2072,-0.0375,-5.8477,5.6405,27.6134,-185.5030,7007.1875,7007.1875
3010,0.54,0.9175,-0.6192,-5.8603,6.7778,575.7407,-186.1295,7130.2930,7130.2930
3011,0.52,0.0307,+0.1492,-5.8541,5.8848,33.9152,-186.6282,7082.4766,7082.4766
3012,0.53,-0.1673,+0.0856,-5.8309,5.6636,24.6954,-186.5867,7071.4600,7071.4600
3013,0.52,-0.0530,-0.0711,-5.8472,5.7942,32.8292,-185.4160,7000.1123,7000.1123
3014,0.52,0.2088,+0.2988,-5.8508,6.0597,38.0304,-185.6758,7032.4541,7032.4541
3015,0.52,0.1666,+0.1321,-5.8520,6.0185,81.3938,-185.8951,7047.7305,7047.7305
3016,0.52,-1.1603,-0.1360,-5.8734,4.7130,141.7182,-185.7710,6962.7412,6962.7412
3017,0.52,2.5035,-1.5548,-5.8911,8.3946,1933.1987,-185.6228,7187.8145,7187.8145
3018,0.51,-0.1177,-0.0599,-5.8803,5.7626,34.0379,-184.4272,6922.0757,6922.0757
3019,0.52,-0.8609,+0.2953,-5.8623,5.0014,17.6103,-187.3373,7059.1904,7059.1904
3020,0.54,-0.0602,-0.0077,-5.8631,5.8029,24.0121,-186.1175,7013.5181,7013.5181
3021,0.52,-0.5146,-0.1401,-5.8750,5.3604,6.7390,-187.2706,7090.8682,7090.8682
3022,0.53,-0.2929,+0.3673,-5.8426,5.5497,31.3828,-185.0732,6935.0815,6935.0815
3023,0.53,0.1243,-0.0018,-5.8496,5.9739,55.9438,-187.6455,7166.4888,7166.4888
3024,0.51,-0.2844,-0.1975,-5.8383,5.5539,32.7344,-188.0346,7158.0024,7158.0024
3025,0.53,-0.0085,+0.0668,-5.8743,5.8658,26.9053,-186.4599,7077.7715,7077.7715
3026,0.51,-0.0213,+0.1614,-5.8586,5.8374,30.0049,-185.9182,7032.9077,7032.9077
3027,0.52,-0.0411,-0.1137,-5.8573,5.8162,37.2934,-188.9586,7232.7461,7232.7461
3028,0.54,-0.0672,-0.3806,-5.8400,5.7728,41.7321,-187.0912,7092.5303,7092.5303
3029,0.54,-0.3352,-2.4333,-5.8515,5.5163,23.2094,-186.2477,7021.5459,7021.5459
3030,0.54,-0.5992,-0.0458,-5.8403,5.2411,42.3247,-187.5468,7089.3237,7089.3237
3031,0.53,-0.4344,+0.0830,-5.8591,5.4247,5.4251,-188.5659,7161.8613,7161.8613
3032,0.54,0.3665,-0.0417,-5.8824,6.2489,8.7781,-181.0195,6680.4033,6680.4033
3033,0.52,-0.2879,+0.1143,-5.8856,5.5977,4.9246,-185.1053,6969.7520,6969.7520
3034,0.54,-0.0108,+0.2196,-5.9039,5.8931,54.7146,-184.0415,6900.7759,6900.7759
3035,0.53,0.1319,-0.1537,-5.8953,6.0272,39.7157,-185.0815,6986.1543,6986.1543
3036,0.52,0.1169,+0.2635,-5.8811,5.9980,36.8449,-185.6577,7049.0322,7049.0322
3037,0.52,-0.2910,+0.3873,-5.8873,5.5963,7.2679,-181.5923,6723.7148,6723.7148
3038,0.52,-0.2975,+0.1243,-5.8754,5.5779,12.5902,-182.4913,6726.7686,6726.7686
3039,0.52,-0.3055,-1.0311,-5.8721,5.5665,12.9745,-187.1392,7102.4116,7102.4116
3040,0.52,-0.2946,+0.3655,-5.8812,5.5865,31.6934,-184.1944,6897.2236,6897.2236
3041,0.52,-0.2393,-1.5967,-5.8698,5.6305,4.6947,-182.4833,6734.4878,6734.4878
3042,0.53,-0.0225,-0.0112,-5.8676,5.8452,38.3225,-182.6449,6757.9824,6757.9824
3043,0.54,0.0012,+1.5090,-5.8686,5.8699,17.8443,-183.2144,6807.1660,6807.1660
3044,0.51,1.3242,-1.8461,-5.8679,7.1921,768.3562,-186.5444,7128.3262,7128.3262
3045,0.53,-0.1393,-0.0144,-5.8446,5.7053,25.2243,-186.4377,7013.2314,7013.2314
3046,0.52,-0.0823,+0.2785,-5.8394,5.7571,39.0806,-184.9831,6901.2139,6901.2139
3047,0.51,1.8501,-2.1866,-5.8160,7.6660,1246.4574,-187.3589,7217.6982,7217.6982
3048,0.55,-0.7616,+0.5203,-5.8401,5.0786,46.3249,-185.0925,6874.5142,6874.5142
3049,0.52,0.6602,-0.1372,-5.8426,6.5029,284.3115,-184.4893,6939.0986,6939.0986
3050,0.53,-0.5038,-0.4892,-5.8388,5.3349,10.6077,-186.4850,6978.2295,6978.2295
3051,0.52,-0.9176,+0.0709,-5.8283,4.9107,60.0067,-187.9715,7046.7764,7046.7764
3052,0.53,0.1780,+0.1273,-5.8405,6.0185,71.0655,-187.9601,7135.4766,7135.4766
3053,0.52,-0.0579,-0.0504,-5.8512,5.7932,36.1608,-187.7054,7110.2104,7110.2104
3054,0.53,0.0943,-0.1935,-5.8484,5.9428,37.7855,-187.8378,7096.9600,7096.9600
3055,0.53,-0.0316,-0.2955,-5.8478,5.8162,59.0112,-186.8632,7000.9951,7000.9951
3056,0.52,-0.0771,-0.1376,-5.8418,5.7647,40.9562,-186.2993,6968.6216,6968.6216
3057,0.53,0.0040,-0.1530,-5.8424,5.8465,29.6564,-187.3875,7069.9912,7069.9912
3058,0.53,-0.1895,+0.0941,-5.8474,5.6579,33.3888,-187.8445,7102.3545,7102.3545
3059,0.54,0.1141,-0.0702,-5.8555,5.9695,35.2678,-184.8592,6903.7339,6903.7339
3060,0.53,0.0840,+0.1313,-5.8412,5.9253,39.0644,-185.8811,6964.6113,6964.6113
3061,0.52,0.2365,-0.0490,-5.8329,6.0694,50.5862,-185.8777,6970.7510,6970.7510
3062,0.52,-0.4475,+0.0536,-5.8365,5.3890,27.9825,-185.1320,6838.3652,6838.3652
3063,0.53,0.1703,-0.0976,-5.8162,5.9865,99.8380,-187.1401,7065.7456,7065.7456
3064,0.52,-0.1885,-0.1249,-5.8270,5.6385,29.3773,-184.4417,6796.6958,6796.6958
3065,0.53,0.6086,-0.6751,-5.8138,6.4224,261.6075,-188.0186,7190.4023,7190.4023
3066,0.53,-0.0994,-0.0361,-5.8144,5.7150,29.8894,-185.7635,6928.7852,6928.7852
3067,0.53,0.4009,-0.8512,-5.8198,6.2207,58.0103,-183.7464,6789.5869,6789.5869
3068,0.53,0.6588,+0.4576,-5.8286,6.4874,273.2145,-183.5953,6861.5454,6861.5454
3069,0.52,-0.2364,+0.6300,-5.8268,5.5904,12.5965,-184.7736,6857.7378,6857.7378
3070,0.51,0.6500,+0.1872,-5.8266,6.4766,191.1457,-186.6400,7094.4375,7094.4375
3071,0.54,-3.1577,+3.7225,-5.8465,2.6888,2352.6533,-186.1240,6711.6689,6711.6689
3072,0.52,0.1243,+0.1208,-5.8497,5.9740,26.1324,-185.5237,6945.1948,6945.1948
3073,0.53,1.4939,+0.6122,-5.8214,7.3153,547.3105,-186.6057,7178.5908,7178.5908
3074,0.52,-0.7814,+0.5869,-5.8017,5.0203,84.7152,-188.0164,7084.6621,7084.6621
3075,0.53,0.0187,+0.1661,-5.8275,5.8461,37.4219,-185.9738,7030.7900,7030.7900
3076,0.52,-1.3181,-0.2428,-5.8592,4.5411,408.6194,-192.5292,7410.3086,7410.3086
3077,0.53,0.3884,+0.7349,-5.8473,6.2357,172.9162,-192.5414,7553.1631,7553.1631
3078,0.52,1.0969,+1.8812,-5.8321,6.9289,665.8355,-190.2004,7394.2490,7394.2490
3079,0.54,-1.2997,+0.7441,-5.8480,4.5484,302.4013,-186.9367,6964.0811,6964.0811
3080,0.53,1.8410,-0.8123,-5.8580,7.6990,947.9838,-186.4937,7139.0571,7139.0571
3081,0.52,0.5597,-0.4622,-5.8557,6.4154,255.8380,-186.5969,7065.7988,7065.7988
3082,0.53,-0.2033,-0.5700,-5.8433,5.6400,29.6635,-184.8692,6874.4639,6874.4639
3083,0.52,0.3301,+0.8959,-5.8553,6.1854,418.1015,-184.1628,6876.5977,6876.5977
3084,0.54,-0.4488,+0.6552,-5.8401,5.3913,17.4186,-185.9670,6944.6768,6944.6768
3085,0.53,-0.3362,-0.3923,-5.8442,5.5081,7.9785,-184.9579,6909.5693,6909.5693
3086,0.52,0.5564,+0.0068,-5.8374,6.3938,208.1469,-183.0834,6779.2466,6779.2466
3087,0.53,0.0652,+0.0955,-5.8448,5.9100,32.6312,-183.6633,6797.6396,6797.6396
3088,0.54,0.1290,-0.0711,-5.8439,5.9729,36.8957,-184.0383,6844.5903,6844.5903
3089,0.51,-0.0759,-0.1282,-5.8780,5.8021,43.2563,-185.3705,6947.5586,6947.5586
3090,0.54,0.0739,+0.0538,-5.8942,5.9681,49.0531,-184.6114,6924.3906,6924.3906
3091,0.52,0.0279,-0.1368,-5.8728,5.9007,33.2821,-184.1213,6866.1099,6866.1099
3092,0.54,0.6043,+0.0696,-5.8737,6.4781,324.9245,-184.5612,6926.1377,6926.1377
3093,0.53,0.1715,-0.1500,-5.8561,6.0276,38.2920,-184.4837,6904.7749,6904.7749
3094,0.52,0.4313,-0.0910,-5.8436,6.2749,230.4413,-186.0824,7024.2031,7024.2031
3095,0.53,0.0006,-0.0576,-5.8276,5.8282,44.4831,-187.2129,7055.8623,7055.8623
3096,0.53,0.2793,+0.3882,-5.8144,6.0937,86.7606,-188.5149,7193.5195,7193.5195
3097,0.51,0.1928,-0.0880,-5.8296,6.0224,39.0675,-187.2603,7078.9575,7078.9575
3098,0.52,-1.1033,+0.1060,-5.8369,4.7336,198.1689,-186.7723,6981.9873,6981.9873
3099,0.53,0.7936,+0.0008,-5.8182,6.6118,198.2417,-186.3838,7054.6411,7054.6411
3100,0.54,-0.0551,-0.1747,-5.8274,5.7723,38.9274,-187.8830,7110.9883,7110.9883
3101,0.53,0.0583,-0.3401,-5.8634,5.9218,44.1501,-183.8123,6803.9932,6803.9932
3102,0.52,-0.0240,+0.2573,-5.8727,5.8487,38.2611,-182.7068,6721.8105,6721.8105
3103,0.53,0.6512,+0.0110,-5.8586,6.5098,133.3928,-184.5025,6902.2852,6902.2852
3104,0.54,2.4625,+0.9551,-5.8738,8.3363,1596.1119,-182.5872,6929.4170,6929.4170
3105,0.52,0.0059,-0.2900,-5.8738,5.8796,29.3301,-182.5816,6743.3306,6743.3306
3106,0.54,-0.0855,+0.5094,-5.8873,5.8018,34.0389,-183.3347,6797.4473,6797.4473
3107,0.50,1.0696,+0.1770,-5.9097,6.9792,584.4797,-182.0649,6816.5811,6816.5811
3108,0.52,0.5889,-0.2204,-5.9082,6.4971,222.6165,-181.3700,6699.1699,6699.1699
3109,0.51,0.6772,+0.1569,-5.9137,6.5909,239.2267,-180.9687,6676.9111,6676.9111
3110,0.53,0.0017,-0.2966,-5.9053,5.9071,21.2175,-181.2135,6661.2383,6661.2383
3111,0.55,0.1064,-0.1335,-5.8758,5.9823,40.4958,-182.4111,6730.9473,6730.9473
3112,0.53,0.0324,+0.2647,-5.8608,5.8932,16.5759,-184.7941,6940.8887,6940.8887
3113,0.52,0.0110,-0.0800,-5.8425,5.8535,58.3568,-185.4553,6943.5996,6943.5996
3114,0.51,1.6633,+0.6644,-5.8700,7.5333,724.2455,-184.6790,6973.0508,6973.0508
3115,0.53,0.9598,-0.0411,-5.8956,6.8554,242.5939,-184.9548,6973.8340,6973.8340
3116,0.52,2.8206,+1.1453,-5.8837,8.7043,2727.1628,-184.5689,7042.2588,7042.2588
3117,0.51,-0.0704,+0.5160,-5.8863,5.8159,42.7950,-185.6300,6970.9536,6970.9536
3118,0.52,1.2212,-0.0036,-5.8664,7.0877,403.1312,-185.9368,7038.4346,7038.4346
3119,0.51,1.2730,-0.2598,-5.8782,7.1512,469.8147,-183.3398,6876.7754,6876.7754
3120,0.51,-0.0613,+0.2333,-5.8811,5.8198,24.1869,-183.0998,6788.2061,6788.2061
3121,0.53,0.1949,-0.0275,-5.8740,6.0689,36.3231,-184.1908,6908.8047,6908.8047
3122,0.53,0.0558,+0.0752,-5.8552,5.9110,23.0723,-185.2765,6935.5645,6935.5645
3123,0.53,0.2313,-0.7937,-5.8649,6.0962,146.2160,-182.8352,6781.7842,6781.7842
3124,0.51,-0.1978,-0.0026,-5.8784,5.6806,31.2906,-182.0579,6676.7104,6676.7104
3125,0.52,0.2916,-0.0096,-5.8752,6.1667,85.1190,-185.8838,7010.5498,7010.5498
3126,0.52,-0.2539,-0.2913,-5.8705,5.6167,25.5884,-187.0681,7066.9463,7066.9463
3127,0.52,-0.0295,-0.1142,-5.8361,5.8066,34.3777,-185.2859,6923.1162,6923.1162
3128,0.52,1.2373,+0.3403,-5.8149,7.0522,585.1255,-184.4296,6897.2305,6897.2305
3129,0.52,-0.1009,-0.1502,-5.8387,5.7378,26.9019,-185.3649,6910.4912,6910.4912
3130,0.53,0.2387,-0.1398,-5.8377,6.0765,28.9954,-185.6888,6966.0396,6966.0396
3131,0.53,0.3012,-0.1431,-5.8442,6.1454,53.4154,-184.4124,6886.5830,6886.5830
3132,0.51,0.1970,+0.0842,-5.8352,6.0321,31.8806,-185.5938,6967.1475,6967.1475
3133,0.52,0.1110,-0.1916,-5.8629,5.9739,36.1795,-185.4918,6931.9297,6931.9297
3134,0.53,1.5276,+0.6500,-5.8502,7.3778,707.0011,-186.2598,7031.6367,7031.6367
3135,0.53,0.5580,+0.3842,-5.8306,6.3887,174.1681,-185.5480,6940.5586,6940.5586
3136,0.53,-0.5051,-0.1131,-5.8191,5.3140,6.8545,-187.2597,7004.0674,7004.0674
3137,0.53,0.3022,+0.2556,-5.8095,6.1117,93.9952,-190.4917,7324.9438,7324.9438
3138,0.54,0.6268,+0.0639,-5.8171,6.4439,254.0571,-185.8586,6960.3789,6960.3789
3139,0.53,-0.0248,+0.1179,-5.8131,5.7883,39.6408,-185.0144,6893.0967,6893.0967
3140,0.52,-0.9862,+2.4679,-5.8344,4.8481,71.4212,-183.8077,6757.3525,6757.3525
3141,0.53,-0.1618,-0.0181,-5.8497,5.6879,28.5171,-184.3863,6857.6924,6857.6924
3142,0.55,1.5290,-3.2009,-5.8548,7.3838,1036.1150,-185.0661,6974.3486,6974.3486
3143,0.53,-1.1441,+0.3634,-5.8793,4.7352,169.6188,-183.7529,6744.6787,6744.6787
3144,0.54,-0.6152,-0.4071,-5.8501,5.2349,15.1861,-185.4524,6866.3755,6866.3755
3145,0.54,-0.0713,-0.2962,-5.8404,5.7691,37.4339,-183.7531,6762.6914,6762.6914
3146,0.52,1.4040,-0.1533,-5.8496,7.2536,587.8084,-182.7408,6744.2188,6744.2188
3147,0.52,0.8690,-0.4303,-5.8490,6.7180,261.3945,-183.9671,6840.7603,6840.7603
3148,0.53,0.0337,-0.1800,-5.8531,5.8869,38.5992,-183.4250,6759.1729,6759.1729
3149,0.53,-0.2567,-0.6227,-5.8381,5.5814,52.2611,-185.7770,6931.0967,6931.0967
3150,0.53,0.0709,+0.1304,-5.8318,5.9027,38.7653,-187.0884,7068.9233,7068.9233
3151,0.53,-0.2762,+1.8530,-5.8313,5.5551,7.6928,-185.9749,6964.1016,6964.1016
3152,0.54,-0.0653,-0.1070,-5.8153,5.7500,9.8623,-186.6471,7054.8286,7054.8286
3153,0.51,-0.8254,+0.3502,-5.8458,5.0205,185.4453,-193.9116,7589.1079,7589.1079
3154,0.50,0.2178,-0.0659,-5.8537,6.0715,29.4085,-190.9507,7394.4136,7394.4136
3155,0.51,0.6268,+1.5056,-5.8592,6.4861,108.7036,-184.0449,6873.7568,6873.7568
3156,0.52,-1.0443,-1.0083,-5.8435,4.7991,208.7660,-186.0209,6956.5112,6956.5112
3157,0.51,0.2027,-0.1542,-5.8262,6.0290,39.2502,-187.0250,7074.9805,7074.9805
3158,0.52,0.3342,+0.1067,-5.8711,6.2053,45.4842,-184.0526,6870.7905,6870.7905
3159,0.52,0.1549,-0.1212,-5.8490,6.0039,44.9919,-185.4487,6937.0693,6937.0693
3160,0.53,0.2699,+0.5271,-5.8353,6.1053,58.2926,-184.9109,6900.5752,6900.5752
3161,0.54,0.1002,+0.2123,-5.8645,5.9648,41.6646,-186.4054,7021.7690,7021.7690
3162,0.53,0.1362,-0.1069,-5.8332,5.9693,30.3094,-185.6961,6965.8198,6965.8198
3163,0.52,0.2877,+0.0735,-5.8353,6.1230,77.7736,-186.9009,7073.6768,7073.6768
3164,0.52,0.0482,+0.6255,-5.8385,5.8867,120.4926,-185.0467,6920.2412,6920.2412
3165,0.53,0.5666,+0.2395,-5.8344,6.4010,63.0746,-186.7492,7050.0273,7050.0273
3166,0.53,0.2977,+0.0882,-5.8094,6.1072,67.3777,-186.5287,7014.0386,7014.0386
3167,0.53,0.1916,+0.0817,-5.8193,6.0109,37.0658,-187.4199,7049.6064,7049.6064
3168,0.51,-0.1142,+0.0991,-5.8191,5.7048,23.4342,-187.0957,7010.2720,7010.2720
3169,0.54,-0.0063,+0.3287,-5.8031,5.7968,44.3540,-189.3728,7179.2607,7179.2607
3170,0.53,0.6176,+0.0568,-5.8494,6.4670,88.6073,-186.7781,7033.5010,7033.5010
3171,0.52,0.3415,-0.2523,-5.8532,6.1946,58.5681,-187.5047,7086.9849,7086.9849
3172,0.54,0.1547,-0.0202,-5.8490,6.0036,40.4684,-186.5322,7010.4595,7010.4595
3173,0.53,0.1067,+0.0193,-5.8759,5.9826,28.0534,-185.2412,6906.0586,6906.0586
3174,0.54,0.1448,-0.0155,-5.8741,6.0189,33.9825,-182.2891,6715.2388,6715.2388
3175,0.51,0.0624,-0.1181,-5.8693,5.9317,24.6096,-183.1855,6772.0947,6772.0947
3176,0.53,0.0968,-0.0928,-5.8713,5.9682,28.7466,-185.4348,6943.7671,6943.7671
3177,0.55,0.2738,-0.0223,-5.8721,6.1458,30.7432,-184.9393,6896.0986,6896.0986
3178,0.54,-0.2460,-0.1987,-5.8525,5.6065,37.7053,-185.0792,6861.5234,6861.5234
3179,0.54,-0.0919,-0.0280,-5.8590,5.7671,32.3795,-184.3584,6821.9741,6821.9741
3180,0.52,-0.1254,+0.0861,-5.8245,5.6991,34.7853,-183.5912,6773.3730,6773.3730
3181,0.54,0.1295,+0.7472,-5.8451,5.9746,32.9766,-184.0033,6826.4805,6826.4805
3182,0.53,0.0254,-0.0601,-5.8227,5.8481,36.4587,-186.2997,6966.4756,6966.4756
3183,0.54,0.0496,+0.0799,-5.8403,5.8899,33.5310,-185.9790,6964.3071,6964.3071
3184,0.53,0.6736,-0.0160,-5.8525,6.5261,164.6246,-184.5168,6904.3652,6904.3652
3185,0.52,-0.0104,-0.1161,-5.8318,5.8214,19.2139,-183.4904,6824.0957,6824.0957
3186,0.52,0.6987,+0.2608,-5.8317,6.5304,236.5571,-183.6239,6854.1089,6854.1089
3187,0.53,-0.1351,+0.6947,-5.8399,5.7048,25.2826,-183.9609,6814.3721,6814.3721
3188,0.54,1.0873,-0.5575,-5.8265,6.9138,659.6828,-187.6547,7196.0566,7196.0566
3189,0.52,-0.1827,-0.0369,-5.8385,5.6559,36.0170,-187.2949,7059.5869,7059.5869
3190,0.53,0.0933,+0.0061,-5.8260,5.9193,26.6256,-185.9568,6973.8013,6973.8013
3191,0.53,0.1072,-0.0609,-5.8490,5.9562,31.2521,-185.0253,6926.0195,6926.0195
3192,0.53,3.4183,+3.1534,-5.8889,9.3073,3162.8337,-182.7181,6846.4038,6846.4038
3193,0.52,0.1576,-0.1070,-5.8888,6.0464,24.2820,-182.8920,6802.0879,6802.0879
3194,0.53,0.1607,+1.3070,-5.8720,6.0327,106.5812,-186.0040,7050.6758,7050.6758
3195,0.52,0.1655,-0.5043,-5.8322,5.9977,58.7092,-186.3307,7023.7139,7023.7139
3196,0.53,-0.2492,-1.3554,-5.8529,5.6037,11.8302,-184.9883,6898.7563,6898.7563
3197,0.54,0.0430,-0.4192,-5.8625,5.9054,33.7587,-185.6571,6966.8340,6966.8340
